,product_id,category_id,category_code,brand,price
552,1515966223509130701,2.3224765103063706e+18,computers.gaming,hyperx,30.07
553,1515966223509088565,2.3744989140005924e+18,electronics.video.tv,samsung,381.92
554,1515966223509127609,2.2681054089649848e+18,computers.components.cooler,ship,11.55
555,1515966223509089927,2.3744989140005924e+18,electronics.video.tv,tcl,162.01
556,1515966223509118647,2.268105428166509e+18,electronics.smartphone,apple,1064.33
557,1515966223509122471,2.26810540701044e+18,computers.notebook,deepcool,34.7
558,1515966223509089048,2.2681054063561288e+18,computers.peripherals.keyboard,bloody,62.48
559,1515966223509090264,2.3744989140005924e+18,electronics.video.tv,samsung,428.22
560,1515966223509296882,2.268105426648171e+18,electronics.tablet,lenovo,77.52
561,2273948313948521056,2.2681054301629967e+18,electronics.audio.headphone,huawei,37.01
562,1515966223509127683,2.268105426648171e+18,electronics.tablet,prestigio,46.27
563,1515966223510206442,2.2681054301629967e+18,electronics.audio.headphone,sony,9.24
564,2273948237578633992,2.268105409048871e+18,computers.network.router,d-link,18.5
565,1515966223509300119,2.2681054065490668e+18,computers.peripherals.mouse,logitech,13.87
566,2273948305627021708,2.268105409225032e+18,computers.peripherals.monitor,samsung,370.35
567,1515966223509106822,2.268105428166509e+18,electronics.smartphone,oppo,268.26
568,1515966223509565387,2.268105406750393e+18,computers.notebook,china,5.76
569,1515966223509106783,2.2681054080254607e+18,computers.peripherals.printer,hp,103.91
570,1515966223509341769,2.2681054301629967e+18,electronics.audio.headphone,panasonic,6.92
571,1515966223509089558,2.268105411422847e+18,computers.components.hdd,transcend,114.56
572,1515966223509104280,2.268105428166509e+18,electronics.smartphone,vivo,104.14
573,1515966223509122923,2.268105428166509e+18,electronics.smartphone,apple,162.01
574,2273948225331266183,2.268105428166509e+18,electronics.smartphone,apple,162.01
575,1515966223509603321,2.268105428166509e+18,electronics.smartphone,honor,184.93
576,2273948225012498781,2.2681054301629967e+18,electronics.audio.headphone,sony,23.13
577,1515966223509261688,2.2681054063561288e+18,computers.peripherals.keyboard,asus,155.07
578,1515966223509108023,2.2681054280742344e+18,electronics.telephone,nokia,92.34
579,1515966223509616037,2.268105408679772e+18,computers.components.hdd,rivacase,16.18
580,2273948308680475381,2.3744989140005924e+18,electronics.video.tv,samsung,1041.64
581,1515966223510177451,2.268105428594328e+18,electronics.clocks,garmin,925.9
582,1515966223509104165,2.268105428166509e+18,electronics.smartphone,huawei,416.64
583,1515966223509106116,2.2681054065490668e+18,computers.peripherals.mouse,steelseries,78.68
584,1515966223509123297,2.268105409938064e+18,computers.components.memory,kingston,92.57
585,1515966223509088675,2.268105428166509e+18,electronics.smartphone,apple,462.71
586,1515966223509090209,2.2681054065490668e+18,computers.peripherals.mouse,bloody,41.64
587,2273948308219101721,2.3744989140005924e+18,electronics.video.tv,samsung,509.24
588,1515966223509122930,2.268105428166509e+18,electronics.smartphone,honor,115.49
589,1515966223509131970,2.2681054065490668e+18,computers.peripherals.mouse,bloody,23.13
590,2273948237578633997,2.268105409048871e+18,computers.network.router,d-link,18.5
591,2273948282398966708,2.2681054301629967e+18,electronics.audio.headphone,sbs,0.23
592,1515966223509131956,2.268105409938064e+18,computers.components.memory,transcend,34.7
593,1515966223509118579,2.2681054098457887e+18,computers.components.hdd,toshiba,42.11
594,1515966223509104651,2.2681054104917115e+18,computers.components.hdd,transcend,42.34
595,1515966223509106148,2.3744989140005924e+18,electronics.video.tv,lg,1041.64
596,1515966223509089500,2.268105428166509e+18,electronics.smartphone,apple,856.23
597,1515966223509104178,2.268105409225032e+18,computers.peripherals.monitor,samsung,210.63
598,1515966223509260711,2.2681054589023685e+18,computers.peripherals.joystick,sony,70.81
599,2273948313906577949,2.268105428594328e+18,electronics.clocks,samsung,162.01
600,1515966223509105931,2.3744989140005924e+18,electronics.video.tv,tcl,347.2
601,1515966223509127710,2.2681054104917115e+18,computers.components.hdd,transcend,31.23
602,1515966223509107930,2.268105428166509e+18,electronics.smartphone,apple,925.67
603,1515966223509089463,2.268105428166509e+18,electronics.smartphone,apple,418.96
604,2273948241940710254,2.2681054280742344e+18,electronics.telephone,ruggear,46.04
605,1515966223509089978,2.268105428166509e+18,electronics.smartphone,apple,740.72
606,1515966223509089830,2.268105407220156e+18,computers.notebook,lenovo,486.09
607,2298437347429056894,2.268105428166509e+18,electronics.smartphone,oppo,185.16
608,2273948220600091333,2.26810540701044e+18,computers.notebook,deepcool,28.91
609,1515966223509122463,2.3744989140005924e+18,electronics.video.tv,tcl,243.03
610,1515966223509118600,2.268105409048871e+18,computers.network.router,tp-link,99.51
611,1515966223509257989,2.268105409048871e+18,computers.network.router,d-link,20.81
612,1515966223509105926,2.2681054065490668e+18,computers.peripherals.mouse,hyperx,32.15
613,1515966223509115705,2.268105409225032e+18,computers.peripherals.monitor,huntkey,180.07
614,1515966223509130516,2.2681054104917115e+18,computers.components.hdd,transcend,35.63
615,2273948237578633996,2.268105409048871e+18,computers.network.router,d-link,16.18
616,1515966223509104650,2.3744989140005924e+18,electronics.video.tv,lg,995.35
617,1515966223509123246,2.2681054301629967e+18,electronics.audio.headphone,jbl,108.77
618,2273948310383362713,2.26810540701044e+18,computers.notebook,trust,15.02
619,2273948242829902361,2.2681054301629967e+18,electronics.audio.headphone,sony,50.9
620,1515966223509088530,2.2681054301629967e+18,electronics.audio.headphone,sony,208.31
621,1515966223509129458,2.268105428854375e+18,electronics.clocks,elari,90.25
622,1515966223509089283,2.268105428166509e+18,electronics.smartphone,oppo,208.31
623,2273948227680076453,2.268105406456792e+18,computers.notebook,microlab,25.44
624,1515966223509089441,2.268105428166509e+18,electronics.smartphone,apple,300.67
625,1515966223509123244,2.268105406691673e+18,computers.peripherals.mouse,bloody,9.24
626,2273948305610244470,2.268105411422847e+18,computers.components.hdd,transcend,85.63
627,1515966223509336262,2.268105407933187e+18,computers.peripherals.printer,canon,34.7
628,2273948222554636951,2.268105409225032e+18,computers.peripherals.monitor,samsung,277.75
629,2273948308663698154,2.3744989140005924e+18,electronics.video.tv,samsung,624.98
630,1515966223509089438,2.268105428166509e+18,electronics.smartphone,apple,856.23
631,1515966223509106064,2.2681054589023685e+18,computers.peripherals.joystick,x-game,56.0
632,1515966223509089405,2.268105428166509e+18,electronics.smartphone,apple,208.31
633,1515966223509553808,2.268105428166509e+18,electronics.smartphone,apple,532.38
634,1515966223509336050,2.268105408679772e+18,computers.components.hdd,anymode,23.13
635,1515966223509117119,2.2681054301629967e+18,electronics.audio.headphone,edifier,14.79
636,1515966223509127690,2.268105407220156e+18,computers.notebook,lenovo,393.5
637,1515966223509090006,2.268105428166509e+18,electronics.smartphone,oppo,231.23
638,1515966223509089278,2.268105428166509e+18,electronics.smartphone,honor,166.64
639,1515966223509104688,2.268105407220156e+18,computers.notebook,apple,1620.3
640,2298437347429056896,2.268105428166509e+18,electronics.smartphone,oppo,185.16
641,1515966223509104876,2.2681054301629967e+18,electronics.audio.headphone,steelseries,439.79
642,1515966223509260041,2.2681054063561288e+18,computers.peripherals.keyboard,hyperx,67.11
643,1515966223510878166,2.268105426648171e+18,electronics.tablet,apple,1460.63
644,1515966223509553805,2.268105428166509e+18,electronics.smartphone,apple,809.24
645,1515966223509123319,2.2681054063561288e+18,computers.peripherals.keyboard,steelseries,208.31
646,1515966223509260322,2.268105406750393e+18,computers.notebook,ipower,9.24
647,1515966223509260310,2.268105406691673e+18,computers.peripherals.mouse,none,2.75
648,1515966223509127940,2.268105428166509e+18,electronics.smartphone,apple,277.52
649,1515966223509089587,2.268105409225032e+18,computers.peripherals.monitor,hp,178.01
650,1515966223509298357,2.2681054530051776e+18,computers.components.cpu,camelion,2.99
651,1515966223509647540,2.268105406750393e+18,computers.notebook,china,12.71
652,1515966223509122885,2.268105428594328e+18,electronics.clocks,apple,416.64
653,1515966223509105987,2.268105428166509e+18,electronics.smartphone,apple,485.86
654,2273948222546248339,2.2681054089649848e+18,computers.components.cooler,moshi,39.33
655,1515966223509117460,2.2681054089649848e+18,computers.components.cooler,moshi,25.44
656,1515966223509122348,2.268105428166509e+18,electronics.smartphone,vivo,277.75
657,1515966223509104115,2.268105428166509e+18,electronics.smartphone,apple,925.67
658,1515966223509089989,2.268105428166509e+18,electronics.smartphone,oppo,270.58
659,1515966223509090125,2.268105426648171e+18,electronics.tablet,samsung,208.31
660,1515966223509117476,2.268105428166509e+18,electronics.smartphone,apple,833.08
661,2273948277525185419,2.3744989140005924e+18,electronics.video.tv,samsung,277.75
662,2273948291357999616,2.2681054087720468e+18,electronics.tablet,wacom,155.07
663,1515966223511439622,2.268105426648171e+18,electronics.tablet,apple,1326.37
664,1515966223509107969,2.2681054301629967e+18,electronics.audio.headphone,philips,23.13
665,1515966223509363049,2.2681054301629967e+18,electronics.audio.headphone,honor,23.13
666,1515966223509104299,2.2681054408249188e+18,computers.components.cpu,kenwood,324.05
667,1515966223509089277,2.268105426648171e+18,electronics.tablet,samsung,532.38
668,1515966223509570200,2.268105406750393e+18,computers.notebook,none,4.38
669,1515966223509088619,2.268105407220156e+18,computers.notebook,asus,810.16
670,1515966223509089489,2.268105428594328e+18,electronics.clocks,samsung,324.05
671,1515966223510878191,2.268105426648171e+18,electronics.tablet,apple,1460.63
672,1515966223509122694,2.2681054104917115e+18,computers.components.hdd,patriot,62.94
673,1515966223509130869,2.268105428166509e+18,electronics.smartphone,oppo,254.38
674,2273948244750893833,2.2681054301629967e+18,electronics.audio.headphone,microlab,11.55
675,2273948227671687841,2.2681054301629967e+18,electronics.audio.headphone,jbl,10.86
676,1515966223509089567,2.268105428166509e+18,electronics.smartphone,apple,508.31
677,1515966223509089303,2.268105428166509e+18,electronics.smartphone,apple,1213.87
678,1515966223509603317,2.2681054065490668e+18,computers.peripherals.mouse,genius,5.76
679,1515966223509127467,2.268105409409581e+18,computers.desktop,apple,1736.09
680,1515966223509104379,2.2681054065490668e+18,computers.peripherals.mouse,genius,18.26
681,1515966223509300707,2.268105428594328e+18,electronics.clocks,garmin,671.27
682,1515966223511511121,2.268105407220156e+18,computers.notebook,apple,1300.9
683,2273948227487138181,2.268105409048871e+18,computers.network.router,tp-link,23.13
684,1515966223509340480,2.2681054301629967e+18,electronics.audio.headphone,samsung,8.08
685,1515966223509122823,2.2681054104917115e+18,computers.components.hdd,kingston,31.23
686,1515966223509250204,2.268105428594328e+18,electronics.clocks,huawei,231.46
687,1515966223509106026,2.268105428594328e+18,electronics.clocks,samsung,162.01
688,2273948247569466056,2.3224765103063706e+18,computers.gaming,logitech,567.11
689,2273948219786396244,2.2681054282503951e+18,electronics.telephone,panasonic,108.54
690,1515966223509117223,2.268105428166509e+18,electronics.smartphone,honor,83.31
691,1515966223509553803,2.268105428166509e+18,electronics.smartphone,apple,601.83
692,1515966223509128955,2.2681054280742344e+18,electronics.telephone,nokia,55.3
693,1515966223509553806,2.268105428166509e+18,electronics.smartphone,apple,797.43
694,1515966223511371516,2.268105426648171e+18,electronics.tablet,apple,1393.5
695,1515966223509105277,2.2681054408249188e+18,computers.components.cpu,bosch,476.83
696,1515966223509130266,2.2681054063561288e+18,computers.peripherals.keyboard,genius,11.55
697,1515966223509258238,2.268105428594328e+18,electronics.clocks,huawei,185.16
698,1515966223509119519,2.2681054301629967e+18,electronics.audio.headphone,huawei,46.27
699,1515966223509128817,2.2681054063561288e+18,computers.peripherals.keyboard,hyperx,106.46
700,1515966223509122715,2.268105428166509e+18,electronics.smartphone,apple,1317.8
701,1515966223511365935,2.268105426648171e+18,electronics.tablet,apple,1062.48
702,1515966223509104210,2.3744989140005924e+18,electronics.video.tv,ava,115.72
703,1515966223510071924,2.2681054301629967e+18,electronics.audio.headphone,xiaomi,34.7
704,1515966223509104914,2.268105428166509e+18,electronics.smartphone,oppo,312.25
705,2273948316532212459,2.268105428166509e+18,electronics.smartphone,huawei,810.16
706,1515966223509090084,2.268105428166509e+18,electronics.smartphone,apple,740.49
707,1515966223510613108,2.2681054248697856e+18,electronics.telephone,pgytech,9.24
708,1515966223509104235,2.2681054062470769e+18,computers.peripherals.camera,razer,127.29
709,1515966223509262587,2.268105428166509e+18,electronics.smartphone,apple,242.8
710,1515966223509351911,2.2681054301629967e+18,electronics.audio.headphone,sony,81.0
711,1515966223509089416,2.2681054063561288e+18,computers.peripherals.keyboard,delux,12.71
712,1515966223509258421,2.268105428854375e+18,electronics.clocks,elari,34.7
713,2273948303068496095,2.268105428166509e+18,electronics.smartphone,huawei,185.16
714,1515966223509106883,2.268105428594328e+18,electronics.clocks,samsung,277.75
715,1515966223509298642,2.2681054089649848e+18,computers.components.cooler,moshi,11.55
716,1515966223511511341,2.268105407220156e+18,computers.notebook,apple,1300.9
717,1515966223509117453,2.268105428594328e+18,electronics.clocks,samsung,277.75
718,1515966223509380027,2.268105406750393e+18,computers.notebook,ipower,6.92
719,1515966223509105111,2.268105428166509e+18,electronics.smartphone,apple,1387.01
720,1515966223509104790,2.268105428166509e+18,electronics.smartphone,apple,485.86
721,1515966223509108014,2.268105428166509e+18,electronics.smartphone,apple,300.67
722,1515966223509131829,2.2681054065490668e+18,computers.peripherals.mouse,deluxe,3.45
723,2273948254775280089,2.268105426648171e+18,electronics.tablet,apple,347.2
724,1515966223509105879,2.2681054301629967e+18,electronics.audio.headphone,samsung,34.7
725,1515966223509341484,2.2681054065490668e+18,computers.peripherals.mouse,genius,5.76
726,1515966223509106897,2.2681054065490668e+18,computers.peripherals.mouse,genius,5.76
727,1515966223509090109,2.268105428166509e+18,electronics.smartphone,oppo,231.23
728,1515966223509107852,2.268105428166509e+18,electronics.smartphone,huawei,277.75
729,2273948234818781759,2.2681054301629967e+18,electronics.audio.headphone,jbl,34.7
730,1515966223509107802,2.268105407220156e+18,computers.notebook,lenovo,611.09
731,1515966223511264641,2.268105426648171e+18,electronics.tablet,apple,1659.7
732,1515966223509122917,2.268105428594328e+18,electronics.clocks,apple,486.09
733,1515966223509105967,2.2681054301629967e+18,electronics.audio.headphone,jbl,81.0
734,1515966223509128983,2.2681054301629967e+18,electronics.audio.headphone,xiaomi,74.05
735,1515966223509117174,2.268105428166509e+18,electronics.smartphone,apple,1618.73
736,1515966223509117116,2.268105428166509e+18,electronics.smartphone,honor,124.98
737,1515966223509089361,2.268105428166509e+18,electronics.smartphone,huawei,347.2
738,1515966223509104772,2.268105428594328e+18,electronics.clocks,huawei,277.75
739,1515966223509266665,2.2681054065490668e+18,computers.peripherals.mouse,none,53.22
740,1515966223509336038,2.2681054301629967e+18,electronics.audio.headphone,plantronics,46.27
741,1515966223509088642,2.2681054087720468e+18,electronics.tablet,wacom,111.09
742,1515966223509299870,2.2681054301629967e+18,electronics.audio.headphone,samsung,20.81
743,1515966223509122912,2.268105426648171e+18,electronics.tablet,lenovo,112.48
744,2273948223729041412,2.2681054080254607e+18,computers.peripherals.printer,epson,148.13
745,1515966223509298815,2.268105409938064e+18,computers.components.memory,kingston,17.8
746,1515966223509104930,2.268105428166509e+18,electronics.smartphone,apple,1618.73
747,1515966223510557666,2.2681054301629967e+18,electronics.audio.headphone,plantronics,62.48
748,1515966223509300685,2.2681054408249188e+18,computers.components.cpu,bosch,374.98
749,1515966223509127713,2.2681054301629967e+18,electronics.audio.headphone,jbl,23.13
750,1515966223509259700,2.2681054301629967e+18,electronics.audio.headphone,jbl,43.5
751,1515966223509352382,2.268105459355353e+18,computers.components.motherboard,asus,530.76
752,1515966223510336875,2.2681054096780165e+18,computers.components.videocards,msi,439.79
753,1515966223509107826,2.268105428166509e+18,electronics.smartphone,oppo,231.23
754,2273948226262401997,2.268105408679772e+18,computers.components.hdd,apple,171.27
755,1515966223509107835,2.268105407220156e+18,computers.notebook,asus,622.66
756,2273948316532212458,2.268105428166509e+18,electronics.smartphone,huawei,810.16
757,1515966223509090066,2.2681054229571832e+18,electronics.video.tv,lg,532.38
758,1515966223509260364,2.2681054591959693e+18,computers.components.videocards,gigabyte,459.93
759,1515966223509089305,2.3744989140005924e+18,electronics.video.tv,tcl,393.5
760,1515966223509104835,2.268105407220156e+18,computers.notebook,asus,701.37
761,1515966223509122690,2.268105407220156e+18,computers.notebook,asus,219.88
762,1515966223509088680,2.268105408679772e+18,computers.components.hdd,samsung,46.27
763,1515966223509104693,2.2681054104917115e+18,computers.components.hdd,transcend,73.59
764,1515966223510207579,2.2681054102064988e+18,computers.components.power_supply,gamemax,34.24
765,1515966223509259083,2.268105422042825e+18,electronics.audio.acoustic,lg,227.06
766,2273948185074336137,2.2681054089649848e+18,computers.components.cooler,hp,4.61
767,1515966223509128872,2.2681054301629967e+18,electronics.audio.headphone,jbl,10.86
768,2273948296324055374,2.2681054065490668e+18,computers.peripherals.mouse,genius,11.55
769,1515966223509612293,2.2681054282503951e+18,electronics.telephone,panasonic,30.53
770,1515966223509123215,2.2681054065490668e+18,computers.peripherals.mouse,steelseries,32.38
771,2273948294671499861,2.268105409225032e+18,computers.peripherals.monitor,asus,492.36
772,1515966223509123240,2.268105406691673e+18,computers.peripherals.mouse,bloody,11.55
773,1515966223509127619,2.268105428166509e+18,electronics.smartphone,apple,1062.94
774,1515966223509741731,2.268105407933187e+18,computers.peripherals.printer,hp,393.5
775,1515966223509117490,2.268105409048871e+18,computers.network.router,asus,37.01
776,1515966223509104798,2.26810540749698e+18,computers.notebook,tucano,9.0
777,1515966223509300544,2.268105406691673e+18,computers.peripherals.mouse,none,2.75
778,1515966223509117292,2.2681054065490668e+18,computers.peripherals.mouse,hyperx,76.37
779,2273948277323858562,2.2681054063561288e+18,computers.peripherals.keyboard,rapoo,12.71
780,1515966223509258434,2.2681054198533985e+18,electronics.video.tv,joby,62.48
781,1515966223509106923,2.268105407220156e+18,computers.notebook,apple,1226.83
782,1515966223509088688,2.268105428166509e+18,electronics.smartphone,apple,485.86
783,1515966223509089966,2.268105428166509e+18,electronics.smartphone,apple,856.23
784,1515966223509089632,2.268105407933187e+18,computers.peripherals.printer,canon,64.79
785,1515966223511247128,2.2681054063561288e+18,computers.peripherals.keyboard,steelseries,215.25
786,1515966223510419261,2.268105428166509e+18,electronics.smartphone,huawei,300.9
787,1515966223509090023,2.2681054301629967e+18,electronics.audio.headphone,philips,11.55
788,1515966223509257770,2.268105428166509e+18,electronics.smartphone,oppo,462.71
789,1515966223509107935,2.3744989140005924e+18,electronics.video.tv,lg,509.24
790,1515966223509340429,2.268105428594328e+18,electronics.clocks,apple,532.38
791,1515966223510534020,2.2681056538536187e+18,computers.notebook,orico,89.79
792,1515966223509104894,2.268105428166509e+18,electronics.smartphone,huawei,231.23
793,1515966223509107918,2.268105426648171e+18,electronics.tablet,apple,370.35
794,1515966223509127719,2.2681054089649848e+18,computers.components.cooler,ship,8.08
795,1515966223510206933,2.2681054282503951e+18,electronics.telephone,panasonic,50.21
796,1515966223509297096,2.268105411422847e+18,computers.components.hdd,transcend,163.17
797,2273948319124291592,2.268105426648171e+18,electronics.tablet,apple,509.24
798,1515966223509647300,2.2681054065490668e+18,computers.peripherals.mouse,microsoft,29.84
799,1515966223509117398,2.268105409225032e+18,computers.peripherals.monitor,hp,180.51
800,1515966223509302873,2.2681054065490668e+18,computers.peripherals.mouse,microsoft,115.25
801,1515966223509090051,2.2681054301629967e+18,electronics.audio.headphone,global,6.46
802,1515966223509129607,2.268105407220156e+18,computers.notebook,lenovo,324.05
803,1515966223509261669,2.2681054065490668e+18,computers.peripherals.mouse,genius,14.56
804,1515966223510073470,2.2681054065490668e+18,computers.peripherals.mouse,genius,11.55
805,1515966223509089771,2.2681054089649848e+18,computers.components.cooler,ship,6.92
806,2298437347429056895,2.268105428166509e+18,electronics.smartphone,oppo,185.16
807,1515966223509088614,2.268105407220156e+18,computers.notebook,lenovo,256.92
808,2273948308672086763,2.3744989140005924e+18,electronics.video.tv,samsung,428.22
809,2273948222210703604,2.2681054065490668e+18,computers.peripherals.mouse,logitech,13.87
810,1515966223509104348,2.268105407220156e+18,computers.notebook,lenovo,486.09
811,1515966223509335230,2.2681054063561288e+18,computers.peripherals.keyboard,logitech,30.07
812,1515966223509258207,2.2681054063561288e+18,computers.peripherals.keyboard,logitech,42.8
813,2273948313940132428,2.2681054301629967e+18,electronics.audio.headphone,plantronics,81.0
814,2273948226262401995,2.2681054063561288e+18,computers.peripherals.keyboard,apple,127.29
815,2273948277340635802,2.2681054065490668e+18,computers.peripherals.mouse,apple,153.45
816,1515966223509089468,2.268105428594328e+18,electronics.clocks,samsung,347.2
817,1515966223509105004,2.2681054301629967e+18,electronics.audio.headphone,sony,23.13
818,1515966223509106785,2.2681054301629967e+18,electronics.audio.headphone,samsung,92.57
819,2273948287306301928,2.3744989140005924e+18,electronics.video.tv,panasonic,92.57
820,1515966223509260315,2.2681054301629967e+18,electronics.audio.headphone,panasonic,9.24
821,1515966223509105069,2.268105428166509e+18,electronics.smartphone,xiaomi,80.76
822,1515966223509104927,2.2681056476963804e+18,electronics.video.tv,samsung,2083.31
823,1515966223509127814,2.268105407933187e+18,computers.peripherals.printer,hp,136.32
824,1515966223509630892,2.2681054301629967e+18,electronics.audio.headphone,panasonic,13.87
825,1515966223509122629,2.2681054229571832e+18,electronics.video.tv,lg,972.2
826,1515966223509130928,2.2681054063561288e+18,computers.peripherals.keyboard,delux,15.72
827,1515966223510421445,2.268105428854375e+18,electronics.clocks,aimoto,53.22
828,1515966223509297264,2.268105409938064e+18,computers.components.memory,kingston,71.97
829,1515966223509117360,2.268105409938064e+18,computers.components.memory,kingston,84.0
830,1515966223509351810,2.2681054097702912e+18,computers.components.motherboard,asrock,41.41
831,1515966223509130505,2.268105406691673e+18,computers.peripherals.mouse,razer,34.7
832,1515966223509122712,2.2681054301629967e+18,electronics.audio.headphone,samsung,6.23
833,1515966223510682008,2.2681054301629967e+18,electronics.audio.headphone,honor,46.27
834,1515966223509235856,2.2681054063561288e+18,computers.peripherals.keyboard,genius,11.55
835,1515966223509127543,2.268105407933187e+18,computers.peripherals.printer,hp,157.15
836,1515966223509117493,2.268105407220156e+18,computers.notebook,asus,949.05
837,1515966223509133405,2.268105428166509e+18,electronics.smartphone,apple,671.04
838,1515966223509089477,2.268105428594328e+18,electronics.clocks,samsung,324.05
839,1515966223509090298,2.268105407220156e+18,computers.notebook,apple,1226.83
840,1515966223509340346,2.2681054301629967e+18,electronics.audio.headphone,panasonic,13.87
841,1515966223509262443,2.2681054248697856e+18,electronics.telephone,dji,347.2
842,1515966223509257893,2.268105428594328e+18,electronics.clocks,apple,185.16
843,1515966223509089847,2.268105407220156e+18,computers.notebook,lenovo,370.35
844,1515966223509089816,2.268105410021949e+18,computers.components.cpu,intel,208.31
845,2273948189872620447,2.268105406456792e+18,computers.notebook,microlab,16.18
846,1515966223509117441,2.2681054301629967e+18,electronics.audio.headphone,jbl,46.27
847,1515966223509130278,2.2681054063561288e+18,computers.peripherals.keyboard,microsoft,65.72
848,2273948237578633994,2.268105409048871e+18,computers.network.router,d-link,23.13
849,1515966223509117296,2.268105426648171e+18,electronics.tablet,apple,539.33
850,1515966223509117257,2.2681054065490668e+18,computers.peripherals.mouse,steelseries,48.59
851,1515966223509127936,2.2681054065490668e+18,computers.peripherals.mouse,steelseries,120.35
852,1515966223509090153,2.2681054065490668e+18,computers.peripherals.mouse,asus,76.37
853,2273948314225345410,2.2681054065490668e+18,computers.peripherals.mouse,zowie,70.58
854,1515966223509104975,2.2681054065490668e+18,computers.peripherals.mouse,zowie,61.32
855,2273948314225345411,2.2681054065490668e+18,computers.peripherals.mouse,zowie,85.63
856,2273948314225345417,2.2681054065490668e+18,computers.peripherals.mouse,zowie,70.58
857,1515966223509088551,2.2681054065490668e+18,computers.peripherals.mouse,hyperx,43.96
858,1515966223509259081,2.2681054065490668e+18,computers.peripherals.mouse,delux,6.92
859,1515966223510403240,2.268105428166509e+18,electronics.smartphone,huawei,300.9
860,1515966223509119513,2.2681054063561288e+18,computers.peripherals.keyboard,genius,39.33
861,2273948181031026854,2.2681054065490668e+18,computers.peripherals.mouse,delux,3.45
862,1515966223510032494,2.268105406750393e+18,computers.notebook,none,0.02
863,1515966223509089030,2.268105407220156e+18,computers.notebook,lenovo,365.72
864,2273948220600091334,2.26810540701044e+18,computers.notebook,deepcool,34.7
865,1515966223509300020,2.2681054301629967e+18,electronics.audio.headphone,global,4.61
866,1515966223509131963,2.268105408679772e+18,computers.components.hdd,apple,59.0
867,1515966223509090027,2.2681054301629967e+18,electronics.audio.headphone,bloody,27.75
868,1515966223509128800,2.2681054063561288e+18,computers.peripherals.keyboard,msi,92.57
869,1515966223509284187,2.2681054065490668e+18,computers.peripherals.mouse,genius,11.55
870,1515966223509130361,2.2681054063561288e+18,computers.peripherals.keyboard,razer,118.03
871,1515966223509261626,2.2681054301629967e+18,electronics.audio.headphone,razer,60.16
872,1515966223509108000,2.268105407220156e+18,computers.notebook,lenovo,310.16
873,2273948185065947517,2.2681054089649848e+18,computers.components.cooler,ship,5.76
874,1515966223509122971,2.2681054104917115e+18,computers.components.hdd,kingston,21.5
875,1515966223511370824,2.268105428166509e+18,electronics.smartphone,xiaomi,196.27
876,1515966223509117124,2.268105409225032e+18,computers.peripherals.monitor,samsung,148.13
877,1515966223509300123,2.2681054065490668e+18,computers.peripherals.mouse,genius,14.56
878,1515966223509354212,2.268105411422847e+18,computers.components.hdd,samsung,203.45
879,1515966223510070448,2.2681054065490668e+18,computers.peripherals.mouse,none,81.0
880,1515966223509259107,2.2681054080254607e+18,computers.peripherals.printer,hp,101.6
881,1515966223509117083,2.268105428166509e+18,electronics.smartphone,honor,124.98
882,1515966223509122451,2.268105406691673e+18,computers.peripherals.mouse,x-game,8.08
883,2273948236186125190,2.2681054301629967e+18,electronics.audio.headphone,samsung,46.27
884,1515966223509105272,2.268105409048871e+18,computers.network.router,tp-link,85.63
885,1515966223509104985,2.268105409048871e+18,computers.network.router,altel,9.24
886,2273948283330101345,2.2681054301629967e+18,electronics.audio.headphone,jbl,28.91
887,1515966223509089755,2.268105406691673e+18,computers.peripherals.mouse,none,2.75
888,1515966223509300169,2.2681054301629967e+18,electronics.audio.headphone,sony,69.42
889,1515966223509131562,2.2681054282503951e+18,electronics.telephone,panasonic,46.5
890,1515966223509105917,2.268105406691673e+18,computers.peripherals.mouse,hyperx,34.7
891,1515966223509340367,2.268105406750393e+18,computers.notebook,ipower,8.08
892,1515966223509104193,2.268105407220156e+18,computers.notebook,apple,1226.83
893,1515966223509088653,2.3744989140005924e+18,electronics.video.tv,aoc,185.16
894,2273948235506647679,2.2681054051062264e+18,computers.desktop,philips,30.07
895,2273948235506647678,2.2681054051062264e+18,computers.desktop,philips,30.07
896,1515966223509267779,2.268105409409581e+18,computers.desktop,hp,650.23
897,1515966223509262373,2.268105409048871e+18,computers.network.router,none,5.76
898,1515966223509647694,2.2681054301629967e+18,electronics.audio.headphone,honor,4.61
899,1515966223509123374,2.268105428594328e+18,electronics.clocks,garmin,444.42
900,1515966223509262262,2.2681054089649848e+18,computers.components.cooler,ship,10.16
901,1515966223509104861,2.268105407220156e+18,computers.notebook,lenovo,868.03
902,2273948231689831423,2.268105407220156e+18,computers.notebook,apple,879.61
903,1515966223509090235,2.2681054301629967e+18,electronics.audio.headphone,hyperx,324.05
904,1515966223509118599,2.268105406691673e+18,computers.peripherals.mouse,steelseries,67.11
905,1515966223509117501,2.3744989140005924e+18,electronics.video.tv,lg,624.98
906,1515966223509260644,2.2681054249620603e+18,electronics.smartphone,xiaomi,140.95
907,1515966223509104142,2.3744989140005924e+18,electronics.video.tv,lg,925.9
908,1515966223509089424,2.2681054408249188e+18,computers.components.cpu,kenwood,393.5
909,2273948314225345416,2.268105406691673e+18,computers.peripherals.mouse,zowie,34.7
910,1515966223509105085,2.2681054591959693e+18,computers.components.videocards,msi,241.41
911,1515966223509266624,2.268105409048871e+18,computers.network.router,d-link,23.13
